date,longitude,latitude,rainfall_6h,rainfall_12h,rainfall_24h,ARI,slope_stability_factor,Terrain_Vulnerability_Index,landslide
2019-08-19,92.740483,28.108913,0.000000,0.000000,0.000000,0.191597,0.937931,0.100000,0
2017-06-05,75.976541,31.103125,0.000000,0.000000,0.000000,0.000000,0.999634,0.450000,0
2021-06-07,78.380724,31.009879,1.231838,4.639551,9.003599,36.496128,0.956806,0.650000,0
2015-07-20,79.247542,29.689882,1.468580,3.252300,5.139921,33.905871,0.986347,0.100000,0
2021-06-28,77.815877,31.380606,1.355633,1.461549,1.535496,2.103254,0.934635,0.100000,0
2017-07-01,94.219879,26.103303,0.034733,0.163044,2.658231,34.210715,0.995862,0.100000,1
2018-07-23,93.692896,26.909859,0.152859,0.353591,15.864939,58.476929,0.998240,0.450000,0
2022-07-04,96.411839,27.004042,69.736827,85.948270,85.948270,85.684325,0.977096,0.100000,0
2021-08-09,79.929155,33.804442,0.000000,0.000000,0.000000,0.065640,0.977472,0.900000,0
2021-09-27,79.261046,30.495405,1.229138,1.307141,1.323958,6.338900,0.915877,0.650000,0
2021-07-12,77.597029,33.962025,0.000000,0.000000,0.000000,1.275804,0.925949,0.900000,0
2017-07-17,79.723429,33.172907,0.000000,2.347882,3.558249,46.061207,0.973326,0.900000,0
2015-08-17,88.947739,27.843898,1.781648,1.878624,2.958755,7.229176,0.980660,0.650000,0
2015-08-24,75.702247,30.803304,0.000000,0.551678,10.152290,20.282327,0.999623,0.450000,0
2015-08-24,77.384765,33.188084,0.006309,0.006309,0.006309,0.428030,0.988104,0.900000,0
2017-08-28,92.022070,26.688836,0.443506,0.443506,0.971316,20.327938,0.995878,0.450000,0
2016-07-04,84.872598,28.227819,3.364871,4.355405,11.044988,57.117877,0.957619,0.900000,1
2016-07-25,85.202920,27.597735,0.000000,0.000000,0.000000,0.000000,0.955538,0.900000,1
2020-08-10,92.762695,29.481411,2.545735,5.082456,8.036631,20.279680,0.992708,0.550000,0
2018-07-16,91.951680,28.767423,2.943493,6.987585,22.764162,33.587962,0.982379,0.650000,0
2017-06-26,91.714675,27.973044,0.000000,0.000000,0.000000,8.595933,0.983396,0.100000,0
2022-07-18,96.687149,29.378242,0.000000,0.000000,0.000000,0.000000,0.985035,0.900000,0
2016-06-27,76.413679,31.079246,0.291422,0.291422,0.291422,35.201698,0.995310,0.450000,0
2020-08-24,77.864109,33.598075,0.000000,0.000000,0.000000,1.392078,0.949205,0.900000,0
2019-06-03,79.214248,32.222135,0.000000,0.000000,0.000000,0.015025,0.969299,0.900000,0
2016-09-26,76.644799,30.186620,0.000000,0.000000,0.000000,0.000000,0.999634,0.450000,0
2017-06-26,79.838091,33.812396,0.000000,0.000000,0.000000,0.000000,0.985172,0.900000,0
2017-09-11,95.050891,28.928097,0.000000,0.000000,0.000000,34.413957,0.922618,0.100000,0
2015-06-15,76.893803,30.565768,0.000000,0.000000,0.660105,7.145336,0.998565,0.450000,0
2019-08-12,79.295984,31.206876,0.000000,0.000000,0.000000,7.806996,0.981593,0.900000,0
2019-07-01,91.374536,26.933251,0.000000,0.000000,0.000000,14.435703,0.949972,0.100000,0
2015-07-06,78.167174,31.778607,0.000000,0.000000,0.000000,14.751831,0.962120,0.900000,0
2015-04-03,77.136665,32.270273,0.000000,0.000000,1.819593,3.158046,0.897050,0.650000,1
2021-09-06,78.701623,31.852145,0.000000,0.000000,0.000000,0.101427,0.916585,0.900000,0
2019-07-29,96.705829,28.021716,0.242652,0.388559,0.972220,28.082629,0.968847,0.100000,0
2017-09-11,78.489645,31.518215,0.000000,0.124231,0.188801,1.402491,0.905234,0.900000,0
2020-07-20,79.141139,29.595142,0.000000,0.042819,0.494819,55.013445,0.979918,0.100000,0
2017-08-21,88.974865,28.485195,0.744959,2.583765,2.805953,11.474638,0.979646,0.650000,0
2015-07-16,85.897618,27.793615,0.000000,0.000000,0.000000,0.000000,0.955538,0.900000,1
2018-08-06,78.149382,30.971286,0.675879,21.944630,22.929177,82.985721,0.968619,0.100000,0
2020-09-21,92.894074,27.948294,0.014969,0.014969,0.014969,16.122940,0.929483,0.100000,0
2018-08-27,91.884905,27.800745,0.000000,0.000000,2.460025,2.005888,0.931123,0.650000,0
2016-07-04,77.207347,31.066428,1.874548,4.040883,4.841840,34.091848,0.975237,0.100000,0
2020-08-03,77.250770,31.467508,0.000000,0.000000,0.000000,1.851100,0.991591,0.100000,0
2019-07-01,96.202154,27.374893,6.163902,6.418126,7.337622,15.934847,0.977463,0.100000,0
2015-07-30,83.445208,28.390988,42.991065,44.006594,45.377852,63.799688,0.985751,0.100000,1
2021-07-19,96.751821,26.849669,38.807227,47.143763,47.190102,49.406915,0.965006,0.100000,0
2022-07-11,77.932109,32.460179,0.000000,0.004697,0.342886,0.981663,0.945399,0.900000,0
2015-08-31,93.988870,27.616913,0.000000,1.276332,11.018635,67.698285,0.974676,0.100000,0
2016-09-26,76.877720,31.651242,0.144162,0.144162,0.144162,3.082913,0.992305,0.100000,0
2015-09-23,91.709353,26.126417,0.000000,0.000000,0.000000,15.218634,0.999469,0.450000,1
2016-09-05,94.605393,28.602612,3.027303,10.558574,10.558574,62.328503,0.983107,0.100000,0
2015-09-05,91.856946,26.022144,0.000000,0.000000,0.000000,15.218634,0.999469,0.450000,1
2018-09-17,76.739901,32.155222,0.000000,0.000000,0.000000,2.599501,0.906463,0.100000,0
2016-04-10,85.989428,27.508839,23.701127,39.186941,42.349968,48.196910,0.903822,0.550000,1
2018-08-06,93.592996,26.982577,0.033080,0.038389,0.059266,9.167748,0.986780,0.100000,0
2019-08-26,76.118590,30.063668,0.774547,2.819270,7.130956,6.558277,0.999726,0.450000,0
2019-07-29,97.142195,28.541071,0.303846,0.303846,0.303846,3.827494,0.936383,0.100000,0
2017-06-12,93.426578,29.464997,0.668110,0.758583,0.758583,1.882720,0.991661,0.650000,0
2019-06-10,93.654047,28.071671,0.030217,5.227864,5.227864,32.774228,0.982097,0.100000,0
2018-08-27,78.150668,31.680904,0.893248,0.893248,0.893248,2.212417,0.942383,0.900000,0
2019-07-29,96.276917,28.636036,0.649917,0.649917,1.870548,17.991669,0.953947,0.100000,0
2019-08-19,95.959755,26.817963,0.000000,0.000000,0.243902,1.187621,0.960299,0.100000,0
2021-08-02,95.190773,29.100238,0.000000,0.000000,0.651483,8.111670,0.924215,0.100000,0
2015-08-31,77.828151,32.148892,0.000000,0.000000,0.000000,0.000000,0.970424,0.900000,0
2016-06-13,93.600828,27.242008,0.146610,0.151315,37.770798,54.629372,0.995510,0.100000,0
2016-09-05,95.464221,29.197501,2.144823,3.559566,4.457558,31.141178,0.944833,0.100000,0
2020-08-17,93.386205,27.262919,20.039977,21.468011,23.125204,61.443549,0.973217,0.100000,0
2018-08-27,96.647553,29.102384,0.000000,0.000000,0.000000,2.873072,0.970706,0.100000,0
2015-08-13,76.944405,31.780332,0.001244,7.285361,10.242231,28.576265,0.987904,0.100000,1
2019-07-15,89.169218,27.499591,2.602394,2.945194,3.917944,26.481179,0.952032,0.650000,0
2021-06-28,79.850480,31.125397,0.000000,0.000000,0.000000,0.000000,0.966050,0.900000,0
2015-09-03,87.935712,26.869363,25.900562,26.292224,34.489212,102.641792,0.962440,0.100000,1
2019-06-03,95.418213,26.749974,0.639906,5.788054,15.813406,50.853589,0.974440,0.100000,0
2016-08-08,94.592129,26.581792,0.000000,0.000000,6.243643,65.592960,0.994734,0.100000,0
2020-06-01,78.602366,34.176809,0.034511,0.034684,0.123824,0.366077,0.972194,0.900000,0
2019-07-29,76.888205,35.847383,0.000000,0.000000,0.000000,0.000000,0.957855,0.900000,0
2015-06-22,94.161581,28.541309,4.136919,12.011511,18.940073,101.271255,0.945943,0.100000,0
2018-07-23,77.456941,32.203745,0.000000,0.000000,0.000000,13.777166,0.982923,0.900000,0
2017-06-05,76.416008,30.806556,0.000000,0.000000,0.000000,0.000000,0.999691,0.450000,0
2022-07-11,92.951635,27.497522,0.579658,0.579658,2.301461,30.797201,0.988135,0.100000,0
2020-09-14,96.634969,29.458097,0.000000,0.000000,0.000000,4.608324,0.973078,0.900000,0
2017-09-04,96.271162,27.584428,3.986429,4.339766,8.401024,71.737215,0.991653,0.100000,0
2015-09-21,78.526320,33.182369,0.000000,0.000000,0.000000,0.074315,0.966249,0.900000,0
2019-06-10,97.018325,28.994491,0.000000,0.000000,0.000000,2.912584,0.956109,0.100000,0
2018-08-20,88.778554,27.640290,0.001854,1.631930,2.981433,8.325168,0.910508,0.100000,0
2015-08-03,79.379289,35.988165,0.203619,1.461402,3.149237,8.068780,0.980486,0.100000,0
2015-04-28,84.473655,27.802170,0.000000,0.000000,0.000000,0.000000,0.955538,0.900000,1
2015-06-15,95.787178,26.748543,0.046984,16.150868,36.101395,63.930803,0.972635,0.100000,0
2015-07-13,91.843335,27.415807,0.000000,0.000000,0.000000,2.357090,0.966254,0.100000,0
2021-08-02,93.720846,27.853160,0.039708,2.288525,3.916364,20.679436,0.982512,0.100000,0
2017-09-25,96.850354,28.167050,0.210554,0.210554,0.223213,3.551992,0.974633,0.650000,0
2019-09-23,95.138720,27.536596,16.832735,17.629743,20.033638,122.395470,0.999601,0.200000,0
2018-06-18,77.240138,33.440508,0.000000,0.000000,1.007660,0.806128,0.965668,0.900000,0
2020-06-01,93.799316,29.472171,0.000000,0.433353,1.764972,13.215555,0.990819,0.550000,0
2016-08-08,78.407983,35.205294,0.000000,0.272133,1.095890,9.520405,0.992865,0.900000,0
2017-09-18,75.527114,33.486849,0.000000,0.000000,0.000000,0.000000,0.925332,0.100000,0
2017-03-10,75.184571,33.369212,0.263765,0.502245,0.626567,2.735467,0.949134,0.650000,1
2017-07-31,78.956919,30.550158,3.040141,3.249732,3.694834,20.251044,0.954511,0.100000,0
2016-07-11,79.154061,35.280799,0.000000,0.000000,0.000000,0.048168,0.985013,0.900000,0
2017-09-11,79.533958,32.678945,0.000000,0.000000,0.002134,0.001707,0.990451,0.900000,0
2018-06-25,91.703562,28.745158,0.000000,0.027793,0.027793,0.445827,0.992054,0.650000,0
2015-06-22,77.503277,30.804331,0.000000,0.000000,0.653890,34.779162,0.957324,0.100000,0
2021-07-26,76.915279,30.120224,0.896786,1.078886,1.652441,6.126358,0.999360,0.450000,0
2018-08-20,92.870927,28.036856,0.000000,0.000000,0.000000,4.328439,0.953901,0.100000,0
2016-07-11,76.605953,33.938762,0.000000,0.000000,0.000000,0.110921,0.955497,0.900000,0
2018-06-25,95.735388,28.341605,0.000000,0.000000,0.000000,11.224818,0.958852,0.100000,0
2016-08-29,91.923145,28.051155,0.000000,0.000000,0.000000,0.210038,0.982800,0.900000,0
2018-06-25,95.875976,28.417222,0.000000,0.000000,0.000000,5.618056,0.931883,0.100000,0
2022-06-13,75.954503,31.807025,0.000000,0.000000,0.000000,0.000000,0.991755,0.100000,0
2018-08-13,89.219862,27.058588,10.892257,13.658834,22.895870,32.960369,0.945035,0.100000,0
2016-09-05,96.165786,28.427482,9.698233,11.114115,17.394851,80.550997,0.936749,0.100000,0
2017-08-28,93.371820,27.718033,2.363190,2.482433,7.436913,19.402694,0.953771,0.100000,0
2015-06-25,85.091803,28.149308,3.364871,4.355405,11.044988,57.117877,0.957619,0.900000,1
2018-06-25,91.639935,26.793509,0.000000,1.667153,2.583487,9.212563,0.980177,0.100000,0
2020-08-10,93.944163,29.479255,0.335503,0.418131,8.131806,48.768615,0.986920,0.550000,0
2018-09-03,78.044478,29.949163,0.000883,0.692512,13.574801,35.374095,0.993778,0.450000,0
2015-06-08,95.810642,27.096457,1.884512,2.120152,12.270059,23.097721,0.950766,0.100000,0
2021-09-06,76.465130,30.780998,0.000000,0.000000,0.000000,3.963762,0.999345,0.450000,0
2021-08-23,77.468450,31.546393,0.000000,0.093774,4.231569,22.498658,0.981073,0.100000,0
2017-09-18,95.777218,27.350502,3.225228,3.767552,7.279916,7.314610,0.989822,0.100000,0
2015-08-03,96.267640,27.702242,127.135228,145.242344,145.384497,138.485036,0.988625,0.100000,0
2018-08-27,78.182980,30.090580,2.097897,2.097897,2.097897,57.235160,0.989445,0.100000,0
2016-09-05,76.856169,32.625661,0.000000,0.000000,0.000000,0.000000,0.977970,0.650000,0
2015-06-01,93.808572,29.287563,0.121556,0.121556,2.535321,4.437064,0.981335,0.100000,0
2015-09-07,94.603699,27.718982,22.215538,23.721581,32.482564,42.863343,0.976600,0.100000,0
2020-08-24,97.493260,27.648599,7.976161,18.592410,18.896373,33.804176,0.956900,0.100000,0
2015-06-08,91.115808,27.991498,0.559515,0.559515,0.559515,3.878022,0.958134,0.100000,0
2020-09-14,96.035524,28.476796,1.582103,1.767047,23.342162,40.263672,0.983807,0.650000,0
2017-07-03,95.601555,27.838603,3.537075,4.984949,25.331435,124.704559,0.999871,0.450000,0
2021-06-14,77.415480,34.060388,0.000000,0.000000,0.000000,0.000000,0.938610,0.900000,0
2020-09-28,91.391792,27.449120,0.000000,0.000000,17.151455,32.129845,0.967958,0.100000,0
2018-08-06,94.541689,27.137002,0.068503,2.675485,6.184215,14.882826,0.999833,0.200000,0
2022-07-11,89.081426,27.045530,0.000000,0.046423,6.158397,11.830982,0.982576,0.100000,0
2018-08-13,91.192984,26.969303,0.671041,1.477240,8.578649,26.837814,0.968014,0.100000,0
2016-07-22,82.862009,28.209568,42.991065,44.006594,45.377852,63.799688,0.985751,0.100000,1
2019-06-10,92.973875,28.616775,0.000000,0.000000,0.000000,1.188528,0.975708,0.650000,0
2019-07-15,78.987665,31.677617,0.000000,0.000000,0.000000,0.000000,0.971383,0.900000,0
2016-08-29,76.330056,30.995209,0.558091,0.586603,0.586603,7.618325,0.998053,0.450000,0
2020-09-14,92.014141,27.584210,0.000000,0.000000,0.000000,0.177461,0.951277,0.100000,0
2015-06-01,76.202715,30.910959,0.464722,0.583205,1.543833,1.276955,0.999534,0.450000,0
2017-06-21,75.267246,33.658818,0.000000,0.000000,0.000000,0.000000,0.925332,0.100000,1
2018-08-27,92.045733,28.465123,0.085670,0.120014,2.471661,7.306137,0.974953,0.650000,0
2020-06-29,95.982593,28.855354,0.000000,0.000000,0.785663,17.332830,0.951521,0.100000,0
2016-08-15,88.168801,28.041352,0.357066,5.924419,9.269758,25.630454,0.965698,0.900000,0
2022-07-04,92.952122,27.466191,0.013698,1.658566,1.735669,12.766060,0.966227,0.100000,0
2016-07-11,76.596232,34.538747,0.000000,0.000000,0.000000,0.039943,0.984595,0.900000,0
2015-07-06,79.730036,35.581246,0.000000,0.000000,0.000000,0.000000,0.988813,0.900000,0
2016-07-04,92.442647,28.746064,0.142840,0.977863,1.921732,12.939460,0.988365,0.650000,0
2018-08-27,77.222258,35.100012,0.000000,0.000000,0.000000,0.000000,0.918847,0.900000,0
2017-06-12,92.071723,26.564345,2.925527,10.809915,16.436765,64.429160,0.999475,0.450000,0
2022-07-18,79.082907,31.352986,0.000000,0.000000,0.027325,1.687271,0.985669,0.550000,0
2020-06-01,94.130441,29.295366,0.100183,1.722023,2.024226,9.173820,0.959561,0.650000,0
2017-09-11,79.929653,29.006314,0.000000,0.000000,0.000000,0.000000,0.998254,0.100000,0
2019-06-03,96.267408,26.968524,0.030370,1.509598,1.509598,28.858741,0.985086,0.100000,0
2015-07-21,77.707925,33.752737,2.381776,2.409982,5.973553,9.843954,0.985327,0.900000,1
2021-08-16,78.187080,31.442918,0.000000,0.053169,0.461911,2.400840,0.952865,0.650000,0
2020-09-21,92.861332,28.985605,0.000000,0.000000,0.000000,2.484670,0.974565,0.650000,0
2019-06-10,96.766441,26.939578,1.007751,6.734556,27.413696,61.587009,0.980742,0.100000,0
2020-09-28,75.969876,32.861916,0.000000,0.000000,0.000000,1.181467,0.953406,0.100000,0
2016-06-13,77.279124,31.736223,0.000000,0.331614,0.365736,0.435822,0.944600,0.100000,0
2015-08-10,76.655405,34.921300,0.000000,0.000000,0.000000,0.018879,0.993018,0.900000,0
2020-06-01,77.599000,31.392687,0.014550,2.404724,6.474960,26.419633,0.978637,0.650000,0
2016-07-18,75.620594,31.142191,0.336460,0.545268,27.642070,39.115849,0.999718,0.450000,0
2019-09-16,91.050830,27.896465,0.000000,0.000000,0.000000,0.000000,0.916127,0.100000,0
2019-08-12,78.494065,29.702583,18.308943,22.700518,22.795388,36.371043,0.993798,0.450000,0
2017-08-28,75.687917,31.668286,0.000000,0.000000,0.000000,9.124284,0.998233,0.450000,0
2018-06-11,76.465296,34.938186,0.000000,0.000000,0.000000,0.230518,0.945284,0.900000,0
2019-07-15,95.268512,27.258287,6.624090,10.008665,21.883764,51.092820,0.999728,0.450000,0
2019-07-15,79.609573,35.803286,0.000000,0.000000,0.000000,0.000000,0.976232,0.100000,0
2017-08-07,79.185574,30.633646,0.776736,15.491322,15.529564,35.440065,0.902640,0.100000,0
2020-07-06,96.739685,28.985828,0.000000,0.000000,0.000000,0.000000,0.954120,0.100000,0
2017-09-18,95.620905,26.848822,4.981281,8.533089,28.103345,48.285968,0.966801,0.100000,0
2016-08-16,88.501409,27.622530,0.000000,0.000000,0.000000,1.336493,0.922864,0.550000,1
2018-09-03,79.308663,32.402284,0.372838,0.611388,0.611388,0.489110,0.971472,0.900000,0
2015-06-30,88.192218,26.906633,7.944898,7.988503,7.988503,10.414110,0.965136,0.100000,1
2019-08-12,94.297113,26.636696,0.000000,0.000000,0.000000,17.521649,0.995012,0.100000,0
2018-09-17,77.741363,32.228335,0.000000,0.000000,0.000000,0.118444,0.995048,0.100000,0
2020-06-22,89.257488,26.883205,0.380733,1.248308,1.248308,15.533494,0.966972,0.100000,0
2020-08-03,93.041474,29.142982,0.000000,2.077360,2.077360,2.720757,0.954872,0.650000,0
2020-09-14,77.300036,30.248650,0.000000,0.000000,0.000000,0.000000,0.999155,0.450000,0
2015-07-20,78.458682,30.050548,0.108578,4.233255,5.986011,23.857323,0.984865,0.100000,0
2022-06-20,94.451397,27.630774,1.656129,7.857587,8.037428,31.683859,0.979745,0.100000,0
2020-08-10,95.272388,27.782243,4.910548,6.349208,47.547851,112.592417,0.997123,0.100000,0
2015-09-07,77.994741,30.199193,0.000000,0.000000,0.000000,1.280100,0.994966,0.100000,0
2021-09-13,91.686882,28.342792,0.000000,0.022618,0.526896,0.771544,0.987787,0.650000,0
2017-09-25,91.681430,28.090440,0.000000,0.000000,0.000000,6.079847,0.970688,0.650000,0
2020-07-27,78.469265,32.234002,0.000000,0.000000,0.000000,0.000000,0.991748,0.900000,0
2015-09-07,79.668448,29.734987,0.000000,0.000000,0.000000,0.445887,0.982033,0.100000,0
2021-07-26,92.166724,27.979381,0.959886,1.740703,2.738900,33.639919,0.982745,0.900000,0
2019-09-30,79.383001,32.593209,0.000000,0.000000,0.000000,0.396641,0.992651,0.900000,0
2019-09-02,95.217304,27.887189,0.000000,0.000000,0.000000,6.352998,0.986505,0.100000,0
2018-08-13,93.695579,28.678380,0.000000,0.004800,9.261600,39.724127,0.969853,0.100000,0
2021-07-19,91.614966,28.363191,0.000000,8.338492,10.610730,21.676368,0.978707,0.550000,0
2020-06-08,77.454433,31.228227,0.000000,0.000000,0.000000,9.406921,0.979068,0.100000,0
2017-09-25,76.563755,34.208040,0.000000,0.000000,0.000000,0.000000,0.967327,0.900000,0
2016-07-04,97.172678,27.822393,0.000000,0.753789,16.372740,45.387417,0.942856,0.100000,0
2019-09-09,97.031346,29.485006,0.231706,0.615823,0.615823,5.917345,0.994569,0.900000,0
2015-06-29,93.157186,27.644611,0.000000,0.000000,15.538327,70.564015,0.937895,0.100000,0
2016-06-27,84.525435,27.848455,0.000000,0.000000,0.000000,0.000000,0.955538,0.900000,1
2017-08-07,96.691188,28.158441,0.008329,0.128795,0.141332,9.673918,0.929093,0.100000,0
2018-08-06,77.286708,34.459507,0.000000,0.000000,0.000000,0.000000,0.984395,0.900000,0
2017-08-14,91.164261,28.768137,0.038692,1.595152,3.240321,23.291249,0.997126,0.650000,0
2021-07-19,78.172940,30.245525,63.972428,64.849478,66.461674,139.907845,0.970779,0.100000,0
2015-06-01,78.943829,35.671200,0.001448,0.044908,0.120408,0.125419,0.959780,0.900000,0
2018-07-16,93.279829,28.026390,0.000000,0.000000,0.000000,40.282869,0.961925,0.100000,0
2017-06-26,96.067271,29.049062,4.266472,4.266472,8.851901,11.665367,0.968382,0.100000,0
2021-08-09,75.516888,31.522073,0.048163,0.048163,0.048163,3.534328,0.999325,0.450000,0
2018-08-27,94.288225,27.580312,0.882244,0.882244,6.698135,55.989788,0.985208,0.100000,0
2021-09-27,94.079629,29.013415,1.015867,1.118207,1.118207,49.489242,0.966593,0.100000,0
2017-08-07,79.575335,29.538101,0.194713,1.044846,1.583820,47.494542,0.992465,0.100000,0
2017-07-17,89.008595,26.983582,0.000000,0.150031,3.751691,28.814997,0.958218,0.100000,0
2015-03-15,75.335113,33.089681,2.599385,2.657223,4.470228,18.977364,0.947211,0.100000,1
2019-06-03,76.172409,35.116050,0.009146,0.009146,0.009146,1.301519,0.916872,0.900000,0
2019-09-23,92.998577,28.745123,0.667164,9.975625,13.696821,43.238240,0.977133,0.650000,0
2015-06-17,88.460561,27.050026,0.000000,0.000000,0.000000,38.567952,0.970336,0.100000,1
2020-09-21,78.400085,31.247001,0.000000,0.010039,0.056629,0.662702,0.964024,0.650000,0
2018-08-20,93.317210,28.459222,0.000000,0.072713,0.200346,0.285717,0.951638,0.100000,0
2015-07-01,88.491623,27.091478,0.127017,0.277613,5.503636,34.090690,0.966599,0.100000,1
2020-09-14,75.768799,32.845996,0.137606,0.137606,0.137606,0.220059,0.947247,0.100000,0
2015-09-01,91.723746,26.506777,4.411432,4.693836,16.740685,65.713575,0.999469,0.450000,1
2018-09-10,91.589274,29.200917,0.000000,0.099667,0.710538,21.395197,0.979110,0.900000,0
2017-09-04,79.427705,33.153296,0.000000,0.000000,0.000000,1.635425,0.986294,0.900000,0
2018-06-25,92.070548,28.189216,0.000000,0.000000,0.000000,0.119033,0.978223,0.900000,0
2022-06-06,95.256204,28.940925,1.395773,3.240556,3.932682,14.773903,0.964926,0.100000,0
2017-03-19,75.801048,33.189555,0.000000,0.000000,0.000000,0.000000,0.974065,0.650000,1
2022-07-25,75.766403,30.951511,0.024555,8.523309,9.658703,16.587046,0.999661,0.450000,0
2021-09-13,78.669067,32.685805,0.000000,0.000000,0.000000,2.899973,0.951724,0.900000,0
2017-07-31,78.302152,32.939267,0.017175,5.040336,5.951539,17.269281,0.992230,0.900000,0
2015-09-14,96.514960,27.981507,0.000000,0.000000,3.355768,44.406991,0.955106,0.100000,0
2018-06-11,88.300482,26.670902,0.000000,0.249728,0.293611,60.777342,0.997803,0.100000,0
2015-04-28,79.562778,30.556359,2.941978,3.910390,4.306336,13.837757,0.928801,0.650000,1
2016-09-12,76.437692,31.993112,0.000000,0.000000,0.453417,3.140142,0.991325,0.100000,0
2019-06-10,78.200566,31.315291,0.000000,0.000000,0.000000,1.691488,0.961520,0.650000,0
2017-09-18,88.217500,28.295179,1.215679,1.215679,1.215679,1.103104,0.994062,0.900000,0
2018-07-16,94.178141,28.918114,0.000000,0.000000,0.000000,5.339545,0.941688,0.100000,0
2017-06-26,94.630375,28.795674,2.430082,13.152011,17.800128,15.807653,0.952137,0.100000,0
2022-06-06,76.230215,33.175261,0.000000,0.000000,0.026877,0.179214,0.918175,0.100000,0
2021-08-09,92.869816,27.657207,0.000000,0.000000,0.206138,7.550295,0.948720,0.100000,0
2021-09-27,77.091356,32.912589,0.000000,0.000000,0.000000,0.000000,0.989451,0.100000,0
2015-07-13,79.729705,32.357659,0.129902,1.456816,2.552082,3.311132,0.917972,0.900000,0
2016-07-31,78.398106,30.949536,0.000000,0.000000,0.058354,1.618454,0.954720,0.650000,1
2018-07-30,92.846149,29.007681,0.000000,1.244361,1.690420,8.025967,0.974565,0.650000,0
2016-07-31,77.068473,31.658253,0.000000,0.006551,0.006551,0.225576,0.959904,0.100000,1
2015-08-03,88.095245,26.659368,0.000000,0.000000,0.000000,16.831228,0.997359,0.450000,0
2017-07-10,77.541539,31.280785,0.000000,0.000000,0.000000,1.204062,0.945709,0.100000,0
2020-07-13,96.216938,28.221488,0.000000,0.000000,0.383501,51.966531,0.974757,0.100000,0
2019-08-12,76.156108,31.825382,3.741488,5.028714,5.229781,74.630823,0.981920,0.100000,0
2015-07-20,75.890413,31.793529,0.000000,0.000000,0.000000,33.099635,0.988399,0.100000,0
2021-07-19,77.087103,31.256225,21.038709,21.242074,21.783766,68.558944,0.997059,0.100000,0
2017-08-28,78.477090,34.214986,0.000000,0.000000,0.000000,0.000000,0.967012,0.900000,0
2016-07-18,94.600220,29.265142,3.396693,3.396693,6.177278,31.380228,0.979803,0.100000,0
2020-07-20,95.036235,28.737196,3.817855,19.864704,41.617710,93.269645,0.937309,0.100000,0
2019-08-19,93.365167,28.961775,0.000000,0.000000,0.000000,0.709766,0.977776,0.650000,0
2017-06-05,96.241419,28.162960,0.832773,1.241573,1.494210,81.433063,0.936903,0.100000,0
2016-07-11,77.315715,31.058862,0.000000,0.000000,0.000000,3.599884,0.974605,0.100000,0
2016-07-25,88.326418,27.369636,1.811080,1.811080,3.084313,34.090946,0.971047,0.100000,0
2015-06-08,95.836482,28.859508,5.855607,6.128555,11.547321,88.866328,0.983665,0.100000,0
2017-07-31,76.517432,31.234282,0.650063,1.006722,7.585638,10.128246,0.997504,0.450000,0
2021-08-09,76.604128,32.198070,0.000000,0.183537,0.695062,5.069283,0.971137,0.650000,0
2017-09-18,93.041181,27.310626,5.480801,9.549875,35.020157,30.134694,0.978050,0.100000,0
2016-06-21,75.208003,32.991145,2.599385,2.657223,4.470228,18.977364,0.947211,0.100000,1
2020-07-20,96.048491,27.364859,6.264131,7.064223,14.239099,45.417568,0.984743,0.100000,0
2021-07-19,78.056844,30.728761,14.965265,15.817127,16.887137,74.428456,0.966975,0.100000,0
2019-08-12,79.675465,31.224168,0.000000,0.000000,3.564720,14.844909,0.986600,0.900000,0
2015-08-10,77.344003,30.605739,2.697035,2.704434,3.005332,31.246595,0.969330,0.100000,0
2016-06-06,78.616890,31.008870,0.000000,4.869222,4.979881,6.746071,0.898352,0.650000,0
2015-08-10,91.765697,28.639313,0.000000,0.000000,0.000000,12.673375,0.986801,0.650000,0
2015-06-29,77.305144,33.279236,0.000000,0.000000,0.000000,5.898386,0.992983,0.900000,0
2022-07-04,78.424216,35.581807,0.000000,0.000000,0.000000,0.067821,0.992897,0.900000,0
2022-07-11,93.247796,27.959177,0.000000,0.000000,1.255215,14.577401,0.961925,0.100000,0
2018-08-13,76.118420,30.006881,0.065386,0.065386,0.225875,2.037989,0.999726,0.450000,0
2019-08-12,76.041904,33.043012,0.000000,2.198767,2.916610,11.253370,0.940172,0.650000,0
2021-08-02,78.869062,29.324755,0.585176,0.710984,3.433276,11.336257,0.998180,0.100000,0
2021-06-28,77.492622,32.898996,0.000000,0.000000,0.000000,0.000000,0.989035,0.900000,0
2015-07-13,77.195029,31.078175,1.874548,4.040883,4.841840,34.091848,0.975237,0.100000,1
2016-06-13,77.191434,30.162014,0.000000,0.000000,0.000000,5.324280,0.999390,0.450000,0
2019-06-10,93.128256,27.433535,3.477137,3.790844,3.790844,18.424985,0.958400,0.100000,0
2015-08-10,97.110972,27.970462,0.881605,31.924698,32.659636,53.160755,0.974832,0.650000,0
2019-08-05,78.958142,29.875005,0.000000,0.023702,0.054348,39.630703,0.981645,0.100000,0
2018-06-04,79.648428,30.576454,0.000000,0.000000,0.000000,5.629113,0.925293,0.650000,0
2016-08-22,92.459281,27.715059,0.000000,0.000000,8.103945,9.173228,0.918320,0.550000,0
2016-08-15,76.644396,34.311245,0.799784,1.108507,1.108507,0.886805,0.988763,0.900000,0
2020-08-03,93.905600,27.345068,0.163204,0.163204,1.688537,2.021825,0.959587,0.100000,0
